,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
12,SV Samson,not out,48,32,4,1,150,2,,,,,,,,,,
13,SPD Smith,c Kaul b Ahmed,22,16,3,0,137.5,2,,,,,,,,,,
14,AJ Turner,not out,3,7,0,0,42.85,2,,,,,,,,,,
15,KK Ahmed,DNB,0,0,0,0,0,1,4,0,33,1,8.25,7,4,0,0,0
16,R Parag,DNB,0,0,0,0,0,2,3,0,24,0,8,1,2,0,0,0
17,STR Binny,DNB,0,0,0,0,0,2,1,0,10,0,10,1,1,0,1,0
18,S Gopal,DNB,0,0,0,0,0,2,4,0,30,2,7.5,8,4,0,0,0
19,JD Unadkat,DNB,0,0,0,0,0,2,4,0,26,2,6.5,4,1,0,0,0
20,VR Aaron,DNB,0,0,0,0,0,2,4,0,36,2,9,9,2,1,1,0
21,O Thomas,DNB,0,0,0,0,0,2,4,0,28,2,7,8,2,0,1,0
0,V Kohli,c Jadeja b Harbhajan Singh,6,12,0,0,50,1,,,,,,,,,,
1,PA Patel,c Jadhav b Bravo,29,35,2,0,82.85,1,,,,,,,,,,
2,MM Ali,c & b Harbhajan Singh,9,8,0,1,112.5,1,4,0,19,1,4.75,15,3,0,0,0
3,AB de Villiers,c Jadeja b Harbhajan Singh,9,10,0,0,90,1,,,,,,,,,,
4,SO Hetmyer,run out (Raina/†Dhoni),0,2,0,0,0,1,,,,,,,,,,
5,S Dube,c Watson b Imran Tahir,2,5,0,0,40,1,0.4,0,3,0,4.5,2,0,0,1,0
6,C de Grandhomme,c †Dhoni b Jadeja,4,6,1,0,66.66,1,,,,,,,,,,
7,NA Saini,c Watson b Imran Tahir,2,3,0,0,66.66,1,4,0,24,0,6,16,2,1,1,1
8,YS Chahal,c Harbhajan Singh b Imran Tahir,4,12,0,0,33.33,1,4,1,6,1,1.5,18,0,0,0,0
9,UT Yadav,b Jadeja,1,10,0,0,10,1,3,0,13,0,4.33,9,1,0,1,0
10,Mohammed Siraj,not out,0,1,0,0,0,1,2,1,5,1,2.5,8,0,0,0,0
11,SR Watson,b Chahal,0,10,0,0,0,2,,,,,,,,,,
12,AT Rayudu,b Mohammed Siraj,28,42,2,1,66.66,2,,,,,,,,,,
13,SK Raina,c Dube b Ali,19,21,3,0,90.47,2,1,0,6,0,6,1,0,0,0,0
14,KM Jadhav,not out,13,19,1,0,68.42,2,,,,,,,,,,
15,RA Jadeja,not out,6,15,0,0,40,2,4,1,15,2,3.75,15,1,0,0,0
16,MS Dhoni,DNB,0,0,0,0,0,2,,,,,,,,,,
17,DJ Bravo,DNB,0,0,0,0,0,2,0.1,0,0,1,0,1,0,0,0,0
18,DL Chahar,DNB,0,0,0,0,0,2,4,0,17,0,4.25,12,1,0,0,1
19,SN Thakur,DNB,0,0,0,0,0,2,,,,,,,,,,
20,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,20,3,5,13,0,1,0,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,1,9,3,2.25,18,1,0,0,0
0,Q de Kock,c Stokes b Gopal,65,47,6,2,138.29,1,,,,,,,,,,
1,RG Sharma,c & b Gopal,5,7,1,0,71.42,1,,,,,,,,,,
2,SA Yadav,c Kulkarni b Binny,34,33,1,1,103.03,1,,,,,,,,,,
3,HH Pandya,lbw b Archer,23,15,2,1,153.33,1,4,0,31,0,7.75,10,5,0,0,0
4,KA Pollard,b Unadkat,10,7,0,1,142.85,1,,,,,,,,,,
5,BCJ Cutting,not out,13,9,1,1,144.44,1,,,,,,,,,,
6,KH Pandya,not out,2,2,0,0,100,1,2,0,24,0,12,1,4,0,0,0
7,AM Rahane,c Yadav b Chahar,12,12,2,0,100,2,,,,,,,,,,
8,SV Samson,c Pollard b Chahar,35,19,6,1,184.21,2,,,,,,,,,,
9,SPD Smith,not out,59,48,5,1,122.91,2,,,,,,,,,,
10,BA Stokes,b Chahar,0,2,0,0,0,2,,,,,,,,,,
11,R Parag,run out (Cutting/HH Pandya),43,29,5,1,148.27,2,2,0,17,0,8.5,2,0,1,0,0
12,AJ Turner,lbw b Bumrah,0,1,0,0,0,2,,,,,,,,,,
13,STR Binny,not out,7,4,1,0,175,2,3,0,19,1,6.33,8,2,0,0,0
14,RD Chahar,DNB,0,0,0,0,0,1,4,0,29,3,7.25,10,3,1,0,0
15,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,21,1,5.25,8,1,0,0,0
16,SL Malinga,DNB,0,0,0,0,0,1,3.1,0,27,0,8.52,6,4,0,0,0
17,M Markande,DNB,0,0,0,0,0,1,2,0,24,0,12,4,2,2,0,0
18,JC Archer,DNB,0,0,0,0,0,2,4,0,22,1,5.5,14,2,1,0,0
19,S Gopal,DNB,0,0,0,0,0,2,4,0,21,2,5.25,8,1,0,0,0
20,JD Unadkat,DNB,0,0,0,0,0,2,4,0,46,1,11.5,6,2,3,3,0
21,DS Kulkarni,DNB,0,0,0,0,0,2,3,0,31,0,10.33,6,4,1,1,0
0,PA Patel,c Watson b Bravo,53,37,2,4,143.24,1,,,,,,,,,,
1,V Kohli,c †Dhoni b Chahar,9,8,2,0,112.5,1,,,,,,,,,,
2,AB de Villiers,c du Plessis b Jadeja,25,19,3,1,131.57,1,,,,,,,,,,
3,AD Nath,c du Plessis b Jadeja,24,20,1,1,120,1,,,,,,,,,,
4,MP Stoinis,c sub (DR Shorey) b Imran Tahir,14,13,0,1,107.69,1,3,0,20,0,6.66,8,1,1,1,0
5,MM Ali,c Thakur b Bravo,26,16,5,0,162.5,1,,,,,,,,,,
6,P Negi,c Rayudu b Chahar,5,6,0,0,83.33,1,1,0,7,0,7,2,1,0,0,0
7,UT Yadav,not out,1,1,0,0,100,1,4,0,47,2,11.75,11,4,4,1,0
8,DW Steyn,not out,0,0,0,0,0,1,4,0,29,2,7.25,8,2,1,0,0
9,SR Watson,c Stoinis b Steyn,5,3,1,0,166.66,2,,,,,,,,,,
10,F du Plessis,c de Villiers b Yadav,5,15,0,0,33.33,2,,,,,,,,,,
11,SK Raina,b Steyn,0,1,0,0,0,2,,,,,,,,,,
12,AT Rayudu,b Chahal,29,29,2,1,100,2,,,,,,,,,,
13,KM Jadhav,c de Villiers b Yadav,9,9,2,0,100,2,,,,,,,,,,
14,MS Dhoni,not out,84,48,5,7,175,2,,,,,,,,,,
15,RA Jadeja,run out (Saini),11,12,0,0,91.66,2,4,0,29,2,7.25,8,0,2,0,0
16,DJ Bravo,c †Patel b Saini,5,4,0,0,125,2,4,0,34,2,8.5,7,5,0,0,0
17,SN Thakur,run out (†Patel),0,0,0,0,0,2,4,0,40,0,10,8,4,2,1,0
18,NA Saini,DNB,0,0,0,0,0,1,4,0,24,1,6,15,2,1,0,1
19,YS Chahal,DNB,0,0,0,0,0,1,4,0,24,1,6,7,0,1,0,0
20,DL Chahar,DNB,0,0,0,0,0,2,4,0,25,2,6.25,16,3,1,1,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,0,31,1,7.75,7,1,2,0,0
0,PP Shaw,c †de Kock b McClenaghan,7,6,1,0,116.66,1,,,,,,,,,,
1,S Dhawan,c Yadav b HH Pandya,43,36,4,1,119.44,1,,,,,,,,,,
2,SS Iyer,c Pollard b McClenaghan,16,10,2,1,160,1,,,,,,,,,,
3,CA Ingram,c HH Pandya b Cutting,47,32,7,1,146.87,1,,,,,,,,,,
4,RR Pant,not out,78,27,7,7,288.88,1,,,,,,,,,,
5,KMA Paul,c †de Kock b McClenaghan,3,5,0,0,60,1,3,0,21,1,7,8,3,0,2,0
6,AR Patel,c Rasikh Salam b Bumrah,4,2,1,0,200,1,3,0,42,1,14,2,3,3,0,0
7,R Tewatia,not out,9,4,0,1,225,1,1.2,0,12,1,9,4,1,1,0,0
8,RG Sharma,c Tewatia b Sharma,14,13,2,0,107.69,2,,,,,,,,,,
9,Q de Kock,c Boult b Sharma,27,16,4,1,168.75,2,,,,,,,,,,
10,SA Yadav,run out (Iyer),2,6,0,0,33.33,2,,,,,,,,,,
11,Yuvraj Singh,c Tewatia b Rabada,53,35,5,3,151.42,2,,,,,,,,,,
12,KA Pollard,c Tewatia b Paul,21,13,2,1,161.53,2,,,,,,,,,,
13,HH Pandya,c & b Patel,0,2,0,0,0,2,4,0,41,1,10.25,8,3,3,1,0
14,KH Pandya,c Tewatia b Boult,32,15,5,1,213.33,2,2,0,21,0,10.5,3,4,0,0,0
15,BCJ Cutting,c †Pant b Rabada,3,4,0,0,75,2,2,0,27,1,13.5,2,4,1,0,0
16,MJ McClenaghan,st †Pant b Tewatia,10,8,2,0,125,2,4,0,40,3,10,10,5,2,0,0
17,Rasikh Salam,not out,5,4,0,0,125,2,4,0,42,0,10.5,8,3,2,1,2
18,JJ Bumrah,absent hurt,0,,,,,2,4,0,40,1,10,8,3,3,0,0
19,K Rabada,DNB,0,0,0,0,0,1,4,0,23,2,5.75,10,1,0,3,0
20,TA Boult,DNB,0,0,0,0,0,1,4,0,42,1,10.5,7,6,1,1,0
21,I Sharma,DNB,0,0,0,0,0,1,4,0,34,2,8.5,13,6,1,0,0
0,KL Rahul,c Archer b Unadkat,52,47,3,2,110.63,1,,,,,,,,,,
1,CH Gayle,c †Samson b Archer,30,22,2,3,136.36,1,,,,,,,,,,
2,MA Agarwal,c Archer b Sodhi,26,12,1,2,216.66,1,,,,,,,,,,
3,DA Miller,c Buttler b Kulkarni,40,27,2,2,148.14,1,,,,,,,,,,
4,N Pooran,c Rahane b Archer,5,6,0,0,83.33,1,,,,,,,,,,
5,Mandeep Singh,b Archer,0,2,0,0,0,1,1,0,8,0,8,0,0,0,0,0
6,R Ashwin,not out,17,4,1,2,425,1,4,0,24,2,6,6,0,0,1,0
7,Mujeeb Ur Rahman,not out,0,1,0,0,0,1,3,0,24,0,8,7,0,1,2,0
8,RA Tripathi,c Agarwal b R Ashwin,50,45,4,0,111.11,2,,,,,,,,,,
9,JC Buttler,c †Pooran b Arshdeep Singh,23,17,1,2,135.29,2,,,,,,,,,,
10,SV Samson,b R Ashwin,27,21,2,0,128.57,2,,,,,,,,,,
11,AM Rahane,c Mohammed Shami b Arshdeep Singh,26,21,1,0,123.8,2,,,,,,,,,,
12,AJ Turner,c Miller b M Ashwin,0,1,0,0,0,2,,,,,,,,,,
13,JC Archer,c Rahul b Mohammed Shami,1,3,0,0,33.33,2,4,0,15,3,3.75,15,1,0,0,1
14,STR Binny,not out,33,11,2,3,300,2,,,,,,,,,,
15,S Gopal,c Agarwal b Mohammed Shami,0,1,0,0,0,2,4,0,31,0,7.75,5,2,1,0,0
16,JD Unadkat,not out,0,0,0,0,0,2,4,0,48,1,12,7,3,4,0,0
17,Mohammed Shami,DNB,0,0,0,0,0,1,4,0,46,2,11.5,5,6,1,0,0
18,M Ashwin,DNB,0,0,0,0,0,1,4,0,24,1,6,6,1,0,1,0
19,Arshdeep Singh,DNB,0,0,0,0,0,1,4,0,43,2,10.75,9,3,3,2,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,4,0,37,1,9.25,11,3,3,0,0
21,IS Sodhi,DNB,0,0,0,0,0,2,4,0,41,1,10.25,4,0,3,1,0
0,DA Warner,c Uthappa b Russell,85,53,9,3,160.37,1,,,,,,,,,,
1,JM Bairstow,b Chawla,39,35,3,1,111.42,1,,,,,,,,,,
2,V Shankar,not out,40,24,2,2,166.66,1,,,,,,,,,,
3,YK Pathan,b Russell,1,4,0,0,25,1,,,,,,,,,,
4,MK Pandey,not out,8,5,1,0,160,1,,,,,,,,,,
5,CA Lynn,c Rashid Khan b Shakib Al Hasan,7,11,0,1,63.63,2,,,,,,,,,,
6,N Rana,lbw b Rashid Khan,68,47,8,3,144.68,2,1,0,9,0,9,0,1,0,0,0
7,RV Uthappa,b Kaul,35,27,3,1,129.62,2,,,,,,,,,,
8,KD Karthik,c Kumar b Sandeep Sharma,2,4,0,0,50,2,,,,,,,,,,
9,AD Russell,not out,49,19,4,4,257.89,2,3,0,32,2,10.66,3,2,2,0,0
10,Shubman Gill,not out,18,10,0,2,180,2,,,,,,,,,,
11,DJ Hooda,DNB,0,0,0,0,0,1,,,,,,,,,,
12,Shakib Al Hasan,DNB,0,0,0,0,0,1,3.4,0,42,1,11.45,10,1,5,1,0
13,Rashid Khan,DNB,0,0,0,0,0,1,4,0,26,1,6.5,10,4,0,0,0
14,B Kumar,DNB,0,0,0,0,0,1,4,0,37,0,9.25,10,4,2,0,0
15,Sandeep Sharma,DNB,0,0,0,0,0,1,4,0,42,1,10.5,7,4,2,2,0
16,S Kaul,DNB,0,0,0,0,0,1,4,0,35,1,8.75,6,2,2,0,0
17,SP Narine,DNB,0,0,0,0,0,2,3,0,29,0,9.66,5,3,1,0,0
18,PP Chawla,DNB,0,0,0,0,0,2,3,0,23,1,7.66,10,3,1,0,0
19,Kuldeep Yadav,DNB,0,0,0,0,0,2,2,0,18,0,9,2,1,1,0,0
20,LH Ferguson,DNB,0,0,0,0,0,2,4,0,34,0,8.5,5,3,0,0,0
21,M Prasidh Krishna,DNB,0,0,0,0,0,2,4,0,31,0,7.75,10,2,1,2,1
0,KL Rahul,c †Buttler b Kulkarni,4,4,1,0,100,1,,,,,,,,,,
1,CH Gayle,c Tripathi b Stokes,79,47,8,4,168.08,1,,,,,,,,,,
2,MA Agarwal,c Kulkarni b Gowtham,22,24,1,2,91.66,1,,,,,,,,,,
3,SN Khan,not out,46,29,6,1,158.62,1,,,,,,,,,,
4,N Pooran,c Rahane b Stokes,12,14,1,0,85.71,1,,,,,,,,,,
5,Mandeep Singh,not out,5,2,0,0,250,1,,,,,,,,,,
6,AM Rahane,b Ashwin,27,20,4,0,135,2,,,,,,,,,,
7,JC Buttler,run out (Ashwin),69,43,10,2,160.46,2,,,,,,,,,,
8,SV Samson,c Ashwin b Curran,30,25,0,1,120,2,,,,,,,,,,
9,SPD Smith,c Rahul b Curran,20,16,1,1,125,2,,,,,,,,,,
10,BA Stokes,c sub (KK Nair) b Mujeeb Ur Rahman,6,2,0,1,300,2,4,0,48,2,12,8,5,2,3,0
11,RA Tripathi,c Rahul b Mujeeb Ur Rahman,1,4,0,0,25,2,,,,,,,,,,
12,K Gowtham,c Mohammed Shami b Rajpoot,3,4,0,0,75,2,4,0,32,1,8,10,2,2,1,0
13,JC Archer,run out (†Pooran/Mohammed Shami),2,2,0,0,100,2,4,0,17,0,4.25,13,0,1,0,0
14,JD Unadkat,c & b Rajpoot,1,2,0,0,50,2,3,0,44,0,14.66,4,6,2,1,0
15,S Gopal,not out,1,1,0,0,100,2,1,0,5,0,5,2,0,0,0,0
16,DS Kulkarni,not out,5,3,1,0,166.66,2,4,0,30,1,7.5,10,4,0,3,0
17,SM Curran,DNB,0,0,0,0,0,1,4,0,52,2,13,7,7,2,1,0
18,R Ashwin,DNB,0,0,0,0,0,1,4,0,20,1,5,6,0,0,0,0
19,Mohammed Shami,DNB,0,0,0,0,0,1,4,0,33,0,8.25,8,3,1,0,0
20,Mujeeb Ur Rahman,DNB,0,0,0,0,0,1,4,0,31,2,7.75,11,2,2,1,0
21,AS Rajpoot,DNB,0,0,0,0,0,1,4,0,33,2,8.25,9,4,0,0,2
0,PP Shaw,c Watson b Chahar,24,16,5,0,150,1,,,,,,,,,,
1,S Dhawan,c Thakur b Bravo,51,47,7,0,108.51,1,,,,,,,,,,
2,SS Iyer,lbw b Imran Tahir,18,20,0,1,90,1,,,,,,,,,,
3,RR Pant,c Thakur b Bravo,25,13,2,1,192.3,1,,,,,,,,,,
4,CA Ingram,c Raina b Bravo,2,2,0,0,100,1,,,,,,,,,,
5,KMA Paul,b Jadeja,0,4,0,0,0,1,3,0,20,0,6.66,6,1,0,1,1
6,AR Patel,not out,9,9,1,0,100,1,4,0,16,0,4,15,2,0,0,0
7,R Tewatia,not out,11,9,1,0,122.22,1,2,0,20,0,10,3,2,1,0,0
8,SR Watson,st †Pant b Mishra,44,26,4,3,169.23,2,,,,,,,,,,
9,AT Rayudu,c Iyer b Sharma,5,5,1,0,100,2,,,,,,,,,,
10,SK Raina,c †Pant b Mishra,30,16,4,1,187.5,2,,,,,,,,,,
11,KM Jadhav,c †Pant b Rabada,27,34,2,0,79.41,2,,,,,,,,,,
12,MS Dhoni,not out,32,35,2,1,91.42,2,,,,,,,,,,
13,DJ Bravo,not out,4,3,1,0,133.33,2,4,0,33,3,8.25,8,4,0,2,0
14,K Rabada,DNB,0,0,0,0,0,1,3.4,0,26,1,7.09,10,3,1,0,0
15,I Sharma,DNB,0,0,0,0,0,1,3,0,28,1,9.33,5,5,0,0,0
16,A Mishra,DNB,0,0,0,0,0,1,4,0,35,2,8.75,9,1,3,1,0
17,RA Jadeja,DNB,0,0,0,0,0,2,4,0,23,1,5.75,8,1,0,0,0
18,DL Chahar,DNB,0,0,0,0,0,2,4,0,20,1,5,12,2,0,1,0
19,SN Thakur,DNB,0,0,0,0,0,2,2,0,19,0,9.5,5,4,0,0,0
20,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,30,0,7.5,10,3,1,2,0
21,Imran Tahir,DNB,0,0,0,0,0,2,2,0,20,1,10,3,2,1,0,0
0,CA Lynn,b Aaron,0,3,0,0,0,1,,,,,,,,,,
1,Shubman Gill,b Aaron,14,14,2,0,100,1,,,,,,,,,,
2,N Rana,c Aaron b Gopal,21,26,3,0,80.76,1,1,0,13,0,13,2,3,0,0,0
3,KD Karthik,not out,97,50,7,9,194,1,,,,,,,,,,
4,SP Narine,run out (Aaron/Rahane),11,8,1,1,137.5,1,4,0,25,2,6.25,10,1,1,0,0
5,AD Russell,c Parag b Thomas,14,14,0,1,100,1,3,0,32,1,10.66,5,3,2,0,0
6,CR Brathwaite,c Rahane b Unadkat,5,3,1,0,166.66,1,2,0,16,0,8,6,2,0,3,0
7,RK Singh,not out,3,3,0,0,100,1,,,,,,,,,,
8,AM Rahane,lbw b Narine,34,21,5,1,161.9,2,,,,,,,,,,
9,SV Samson,b Chawla,22,15,0,2,146.66,2,,,,,,,,,,
10,SPD Smith,b Narine,2,6,0,0,33.33,2,,,,,,,,,,
11,BA Stokes,c Russell b Chawla,11,10,2,0,110,2,,,,,,,,,,
12,R Parag,hit wicket b Russell,47,31,5,2,151.61,2,1,0,7,0,7,2,1,0,0,0
13,STR Binny,c Singh b Chawla,11,11,0,1,100,2,,,,,,,,,,
14,S Gopal,c Shubman Gill b Prasidh Krishna,18,9,4,0,200,2,3,0,31,1,10.33,9,4,2,0,0
15,JC Archer,not out,27,12,2,2,225,2,4,0,28,0,7,12,0,3,1,0
16,JD Unadkat,not out,0,1,0,0,0,2,4,0,50,1,12.5,7,4,4,1,0
17,PP Chawla,DNB,0,0,0,0,0,1,4,0,20,3,5,14,1,1,0,0
18,Y Prithvi Raj,DNB,0,0,0,0,0,1,2,0,28,0,14,3,4,1,1,0
19,M Prasidh Krishna,DNB,0,0,0,0,0,1,3.2,0,43,1,12.9,5,4,3,1,0
20,VR Aaron,DNB,0,0,0,0,0,2,4,1,20,2,5,17,2,1,0,0
21,O Thomas,DNB,0,0,0,0,0,2,4,0,32,1,8,8,3,1,0,1
0,Q de Kock,b Chahal,23,20,2,1,115,1,,,,,,,,,,
1,RG Sharma,c Mohammed Siraj b Yadav,48,33,8,1,145.45,1,,,,,,,,,,
2,SA Yadav,c Ali b Chahal,38,24,4,1,158.33,1,,,,,,,,,,
3,Yuvraj Singh,c Mohammed Siraj b Chahal,23,12,0,3,191.66,1,,,,,,,,,,
4,KA Pollard,c Hetmyer b Chahal,5,6,0,0,83.33,1,,,,,,,,,,
5,KH Pandya,c Saini b Yadav,1,2,0,0,50,1,4,0,28,0,7,5,1,1,0,0
6,HH Pandya,not out,32,14,2,3,228.57,1,3,0,37,0,12.33,6,5,2,0,0
7,MJ McClenaghan,b Mohammed Siraj,1,4,0,0,25,1,2,0,24,0,12,2,3,1,0,0
8,M Markande,c †Patel b Mohammed Siraj,6,5,1,0,120,1,3,0,23,1,7.66,6,2,1,0,0
9,JJ Bumrah,not out,0,1,0,0,0,1,4,0,20,3,5,14,3,0,1,0
10,PA Patel,b Markande,31,22,4,1,140.9,2,,,,,,,,,,
11,MM Ali,run out (Sharma),13,7,1,1,185.71,2,1,0,13,0,13,1,1,1,0,0
12,V Kohli,c HH Pandya b Bumrah,46,32,6,0,143.75,2,,,,,,,,,,
13,AB de Villiers,not out,70,41,4,6,170.73,2,,,,,,,,,,
14,SO Hetmyer,c HH Pandya b Bumrah,5,6,0,0,83.33,2,,,,,,,,,,
15,C de Grandhomme,c KH Pandya b Bumrah,2,7,0,0,28.57,2,3,0,27,0,9,2,3,0,1,0
16,S Dube,not out,9,5,0,1,180,2,,,,,,,,,,
17,SL Malinga,DNB,0,0,0,0,0,1,4,0,47,0,11.75,5,1,4,2,0
18,NA Saini,DNB,0,0,0,0,0,2,4,0,40,0,10,12,5,2,0,1
19,YS Chahal,DNB,0,0,0,0,0,2,4,0,38,4,9.5,7,1,3,1,0
20,UT Yadav,DNB,0,0,0,0,0,2,4,0,26,2,6.5,11,4,0,1,0
21,Mohammed Siraj,DNB,0,0,0,0,0,2,4,0,38,2,9.5,11,3,3,1,0
0,AM Rahane,c Pandey b Nadeem,70,49,4,3,142.85,1,,,,,,,,,,
1,JC Buttler,b Rashid Khan,5,8,1,0,62.5,1,,,,,,,,,,
2,SV Samson,not out,102,55,10,4,185.45,1,,,,,,,,,,
3,BA Stokes,not out,16,9,3,0,177.77,1,3,0,40,1,13.33,3,8,0,0,0
4,DA Warner,c Kulkarni b Stokes,69,37,9,2,186.48,2,,,,,,,,,,
5,JM Bairstow,c Kulkarni b Gopal,45,28,6,1,160.71,2,,,,,,,,,,
6,KS Williamson,c Tripathi b Unadkat,14,10,2,0,140,2,,,,,,,,,,
7,V Shankar,c sub (P Chopra) b Gopal,35,15,1,3,233.33,2,1,0,13,0,13,1,1,1,0,0
8,MK Pandey,lbw b Gopal,1,4,0,0,25,2,,,,,,,,,,
9,YK Pathan,not out,16,12,0,1,133.33,2,,,,,,,,,,
10,Rashid Khan,not out,15,8,1,1,187.5,2,4,0,24,1,6,10,3,0,0,0
11,SPD Smith,DNB,0,0,0,0,0,1,,,,,,,,,,
12,RA Tripathi,DNB,0,0,0,0,0,1,,,,,,,,,,
13,K Gowtham,DNB,0,0,0,0,0,1,2,0,25,0,12.5,1,3,1,0,0
14,JC Archer,DNB,0,0,0,0,0,1,4,0,42,0,10.5,9,4,2,2,0
15,JD Unadkat,DNB,0,0,0,0,0,1,3,0,26,1,8.66,5,1,1,2,0
16,S Gopal,DNB,0,0,0,0,0,1,4,0,27,3,6.75,8,1,1,0,0
17,DS Kulkarni,DNB,0,0,0,0,0,1,3,0,40,0,13.33,3,2,3,1,0
18,B Kumar,DNB,0,0,0,0,0,2,4,0,55,0,13.75,7,9,1,2,0
19,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,38,0,9.5,4,2,1,0,0
20,S Kaul,DNB,0,0,0,0,0,2,4,0,32,0,8,7,2,1,1,1
21,S Nadeem,DNB,0,0,0,0,0,2,3,0,36,1,12,2,1,3,0,0
0,RG Sharma,lbw b Viljoen,32,18,5,0,177.77,1,,,,,,,,,,
1,Q de Kock,lbw b Mohammed Shami,60,39,6,2,153.84,1,,,,,,,,,,
2,SA Yadav,lbw b M Ashwin,11,6,2,0,183.33,1,,,,,,,,,,
3,Yuvraj Singh,c Mohammed Shami b M Ashwin,18,22,2,0,81.81,1,,,,,,,,,,
